date,price,log_return,trade,trade_action,position
2019-03-16,142.39817810058594,0.033609439629618,0,hold,0
2019-03-17,140.00054931640625,-0.0169808583683473,0,hold,0
2019-03-18,139.37460327148438,-0.0044810505625141,0,hold,0
2019-03-19,140.51919555664062,0.0081788068929322,0,hold,0
2019-03-20,140.6863555908203,0.0011888816076838,0,hold,0
2019-03-21,136.6360626220703,-0.0292120703082341,0,hold,0
2019-03-22,137.1814422607422,0.003983531732952,0,hold,0
2019-03-23,138.2398681640625,0.0076859057279317,0,hold,0
2019-03-24,136.98692321777344,-0.0091048810737401,0,hold,0
2019-03-25,135.03102111816406,-0.0143809322051033,0,hold,0
2019-03-26,135.46035766601562,0.0031744960621804,0,hold,0
2019-03-27,140.9881591796875,0.0399968752385286,0,hold,0
2019-03-28,139.41647338867188,-0.0112102445384725,0,hold,0
2019-03-29,142.49742126464844,0.021858238292164,0,hold,0
2019-03-30,142.09268188476562,-0.0028443691349785,0,hold,0
2019-03-31,141.51409912109375,-0.0040801814702809,0,hold,0
2019-04-01,141.830322265625,0.0022320769491301,0,hold,0
2019-04-02,163.9617462158203,0.1450017163340849,0,hold,0
2019-04-03,161.45880126953125,-0.0153831362137014,-1,sell,-1
2019-04-04,158.0525360107422,-0.0213225254647177,0,hold,-1
2019-04-05,165.5148468017578,0.0461334154094087,0,hold,-1
2019-04-06,165.94720458984375,0.0026087935646482,0,hold,-1
2019-04-07,174.53164672851562,0.0504363886796394,0,hold,-1
2019-04-08,180.25881958007812,0.032287622867446,0,hold,-1
2019-04-09,176.1145782470703,-0.0232589086885001,0,hold,-1
2019-04-10,177.3374786376953,0.0069197801880923,0,hold,-1
2019-04-11,165.4970245361328,-0.0691013601549414,0,hold,-1
2019-04-12,164.736328125,-0.0046070316669574,1,buy,0
2019-04-13,164.5133514404297,-0.0013544536714691,0,hold,0
2019-04-14,167.83851623535156,0.020010573573662,0,hold,0
2019-04-15,161.5741729736328,-0.03803799165051,0,hold,0
2019-04-16,167.62344360351562,0.0367557439619372,0,hold,0
2019-04-17,166.9507598876953,-0.0040211386007477,0,hold,0
2019-04-18,173.81402587890625,0.0402869928668733,0,hold,0
2019-04-19,173.70843505859375,-0.0006076776924114,0,hold,0
2019-04-20,173.7512664794922,0.0002465403667002,0,hold,0
2019-04-21,170.04652404785156,-0.0215527030300034,0,hold,0
2019-04-22,171.87466430664062,0.0106934448149932,0,hold,0
2019-04-23,171.4477996826172,-0.0024866700478856,0,hold,0
2019-04-24,165.8260955810547,-0.0333392230053229,0,hold,0
2019-04-25,154.4593963623047,-0.0710083671591309,0,hold,0
2019-04-26,156.3470916748047,0.0121472272728844,0,hold,0
2019-04-27,158.4349365234375,0.0132655315664076,0,hold,0
2019-04-28,157.29507446289062,-0.0072205173609573,0,hold,0
2019-04-29,155.20199584960938,-0.0133960290377622,0,hold,0
2019-04-30,162.16603088378906,0.0438932248759286,0,hold,0
2019-05-01,160.81834411621094,-0.0083452618351948,0,hold,0
2019-05-02,162.12278747558594,0.0080785649525936,0,hold,0
2019-05-03,167.95240783691406,0.0353266570694818,0,hold,0
2019-05-04,164.02658081054688,-0.0236521597809201,0,hold,0
2019-05-05,163.45069885253906,-0.0035170840079819,0,hold,0
2019-05-06,172.65321350097656,0.0547736276728361,0,hold,0
2019-05-07,169.7986602783203,-0.0166716526208977,0,hold,0
2019-05-08,170.9481658935547,0.006747003273955,0,hold,0
2019-05-09,170.289306640625,-0.00386159273056,0,hold,0
2019-05-10,173.1427459716797,0.0166175811045805,0,hold,0
2019-05-11,194.30433654785156,0.1153092994641433,-1,sell,-1
2019-05-12,187.3253173828125,-0.0365789044215165,0,hold,-1
2019-05-13,196.8462829589844,0.0495763640667337,0,hold,-1
2019-05-14,217.14857482910156,0.0981586612828088,0,hold,-1
2019-05-15,247.1530609130859,0.1294260286276389,0,hold,-1
2019-05-16,264.010009765625,0.0659791936906228,0,hold,-1
2019-05-17,243.76458740234375,-0.0797840643659376,0,hold,-1
2019-05-18,234.59523010253903,-0.0383413498715377,0,hold,-1
2019-05-19,261.2922058105469,0.1077777396035528,0,hold,-1
2019-05-20,251.86441040039065,-0.0367484548307508,0,hold,-1
2019-05-21,255.21588134765625,0.0132188917787407,0,hold,-1
2019-05-22,244.69891357421875,-0.0420812499091785,0,hold,-1
2019-05-23,245.96566772460935,0.0051634334862808,1,buy,0
2019-05-24,249.4849853515625,0.0142067703315108,-1,sell,-1
2019-05-25,251.75987243652344,0.0090770116400979,0,hold,-1
2019-05-26,267.06964111328125,0.059033706460942,1,buy,0
2019-05-27,272.8626403808594,0.0214590672449382,-1,sell,-1
2019-05-28,271.7687072753906,-0.0040171561232824,0,hold,-1
2019-05-29,269.4556884765625,-0.0085474080586366,1,buy,0
2019-05-30,255.85894775390625,-0.051777648298095,0,hold,0
2019-05-31,268.1135559082031,0.046784299548876,0,hold,0
2019-06-01,265.3912658691406,-0.0102053947972954,0,hold,0
2019-06-02,270.22552490234375,0.0180516757177756,0,hold,0
