date,price,log_return,position_macd,position_boll,vol_ratio,sma_slope,regime,position,strategy_source,trade,trade_action
2020-10-25,13031.173828125,-0.0058830252475124,1,-1,0.7089906864133424,111.89169921874964,Range,-1,boll,0,hold
2020-10-26,13075.248046875,0.0033765071930938,1,-1,0.7099399204056837,123.54208984374964,Range,-1,boll,0,hold
2020-10-27,13654.21875,0.0433275589626535,1,-1,0.7522291732252848,149.26250000000073,Range,-1,boll,0,hold
2020-10-28,13271.28515625,-0.0284458494184554,1,-1,0.7877680964349247,117.77998046874927,Range,-1,boll,0,hold
2020-10-29,13437.8828125,0.0124751034586466,1,-1,0.7890834875870225,118.67124023437464,Range,-1,boll,0,hold
2020-10-30,13546.5224609375,0.0080520755833085,1,-1,0.7924596378977377,112.508056640625,Range,-1,boll,0,hold
2020-10-31,13780.9951171875,0.0171606081406304,1,-1,0.8052920147501644,119.84067382812464,Range,-1,boll,0,hold
2020-11-01,13737.109375,-0.0031895931935236,1,-1,0.8060308767823843,109.08730468750036,Range,-1,boll,0,hold
2020-11-02,13550.4892578125,-0.0136782301231188,1,-1,0.8190341637476548,106.2294921875,Range,-1,boll,0,hold
2020-11-03,13950.30078125,0.0290784151533746,1,-1,0.8469663246605297,126.03969726562536,Range,-1,boll,0,hold
2020-11-04,14133.70703125,0.0130614446957186,1,-1,0.846240907155737,131.91787109375036,Range,-1,boll,0,hold
2020-11-05,15579.8486328125,0.0974158108042441,1,-1,0.9884253081735551,212.8862792968739,Trend,1,macd,2,
2020-11-06,15565.880859375,-0.000896930308048,1,-1,0.9931536989557251,210.38896484375073,Trend,1,macd,0,hold
2020-11-07,14833.75390625,-0.0481761412742978,1,-1,1.0614282058626532,167.51972656249927,Trend,1,macd,0,hold
2020-11-08,15479.5673828125,0.0426156675918463,1,-1,1.0738160960794922,186.87651367187573,Trend,1,macd,0,hold
2020-11-09,15332.3154296875,-0.009558200327301,1,-1,1.0975171045876526,170.79902343749927,Trend,1,macd,0,hold
2020-11-10,15290.90234375,-0.0027046871096147,1,-1,1.1024230146832386,123.36064453125073,Trend,1,macd,0,hold
2020-11-11,15701.33984375,0.0264880155918153,1,-1,1.1050485296174148,136.77241210937427,Trend,1,macd,0,hold
2020-11-12,16276.34375,0.0359667008912632,1,-1,1.0981744154014494,167.240234375,Trend,1,macd,0,hold
2020-11-13,16317.80859375,0.0025443132057155,1,-1,1.0972499588065838,160.4873046875,Trend,1,macd,0,hold
2020-11-14,16068.138671875,-0.0154187164030507,1,-1,1.110418785680255,151.84824218750146,Trend,1,macd,0,hold
2020-11-15,15955.587890625,-0.0070292409260949,1,-1,1.107590691948569,144.01699218749854,Trend,1,macd,0,hold
2020-11-16,16716.111328125,0.0465638986904128,1,-1,1.1217133685223861,153.09462890625036,Trend,1,macd,0,hold
2020-11-17,17645.40625,0.0541024758441383,1,-1,1.1403883791984462,218.7060546875,Trend,1,macd,0,hold
2020-11-18,17804.005859375,0.0089479998763616,1,-1,1.1396111075782005,218.30615234375,Trend,1,macd,0,hold
2020-11-19,17817.08984375,0.0007346200168832,1,-1,1.151083151691714,213.52836914062573,Trend,1,macd,0,hold
2020-11-20,18621.314453125,0.0441487626981929,1,-1,1.0764399492988086,242.01596679687464,Trend,1,macd,0,hold
2020-11-21,18642.232421875,0.0011227042351799,1,-1,1.079515314552137,245.25615234375073,Trend,1,macd,0,hold
2020-11-22,18370.001953125,-0.0147105616597481,1,-1,1.087618466642048,240.9756347656239,Trend,1,macd,0,hold
2020-11-23,18364.12109375,-0.0003201850997088,1,-1,1.1050853274837549,220.69101562499964,Trend,1,macd,0,hold
2020-11-24,19107.46484375,0.0396802677655616,1,-1,1.1049092897529875,248.68789062500218,Trend,1,macd,0,hold
2020-11-25,18732.12109375,-0.019839332374638,1,-1,1.1240597009627231,157.61362304687282,Trend,1,macd,0,hold
2020-11-26,17150.623046875,-0.0882052536237857,1,-1,1.2170712909616705,79.23710937500073,Trend,1,macd,0,hold
2020-11-27,17108.40234375,-0.0024647942560283,1,0,1.1950457517659547,113.732421875,Trend,1,macd,0,hold
2020-11-28,17717.4140625,0.0349782933002678,0,0,1.2007815542366893,111.892333984375,Trend,0,macd,-1,sell
2020-11-29,18177.484375,0.0256357047024101,0,0,1.2021901753992457,142.25844726562354,Trend,0,macd,0,hold
2020-11-30,19625.8359375,0.0766631523401536,0,0,1.2363921537881002,216.74667968750146,Trend,0,macd,0,hold
2020-12-01,18802.998046875,-0.0428305306024291,0,0,1.2838419036714703,155.08291015624854,Trend,0,macd,0,hold
2020-12-02,19201.091796875,0.0209508141373089,0,0,1.4001361090288886,146.23740234375146,Trend,0,macd,0,hold
2020-12-03,19445.3984375,0.0126433160461806,0,0,1.3982280994651135,156.37949218750146,Trend,0,macd,0,hold
2020-12-04,18699.765625,-0.0390994675242325,0,0,1.4342556141995724,131.5813476562471,Trend,0,macd,0,hold
2020-12-05,19154.23046875,0.0240126130758759,0,0,1.2935976196040155,159.93212890625,Trend,0,macd,0,hold
2020-12-06,19345.12109375,0.0099166443898985,0,0,1.292499621063864,131.45048828125073,Trend,0,macd,0,hold
2020-12-07,19191.630859375,-0.0079659565613177,0,0,1.2438052366131591,77.31123046874927,Trend,0,macd,0,hold
2020-12-08,18321.14453125,-0.0464184595562448,0,0,1.2472910104659496,25.85693359375,Trend,0,macd,0,hold
2020-12-09,18553.916015625,0.0126250410295785,0,0,1.2434701022238408,36.84130859375,Trend,0,macd,0,hold
2020-12-10,18264.9921875,-0.0156946402208056,0,0,1.2464097287084959,-17.816113281249272,Trend,0,macd,0,hold
2020-12-11,18058.904296875,-0.0113473565301514,0,0,1.2403468588666455,-29.166406249998545,Trend,0,macd,0,hold
2020-12-12,18803.65625,0.0404124563234591,0,0,1.2380396079565574,21.682714843747817,Trend,0,macd,0,hold
2020-12-13,19142.3828125,0.0178535398272849,0,0,1.2467701273693195,38.9130859375,Trend,0,macd,0,hold
2020-12-14,19246.64453125,0.0054318633379785,0,0,1.238669157896141,6.958984375,Trend,0,macd,0,hold
2020-12-15,19417.076171875,0.0088161584772036,0,0,1.2363492110135603,34.24775390625291,Trend,0,macd,0,hold
2020-12-16,21310.59765625,0.0930515975767781,0,-1,1.272120625134735,207.99873046874927,Trend,0,macd,0,hold
2020-12-17,22805.162109375,0.0677824271107488,0,-1,1.2654819510721615,284.8379882812478,Trend,0,macd,0,hold
2020-12-18,23137.9609375,0.014487680725324,1,-1,1.2659307226528183,271.02734375,Trend,1,macd,1,buy
2020-12-19,23869.83203125,0.0311408041468401,1,-1,1.272259282920681,284.6173828125029,Trend,1,macd,0,hold
2020-12-20,23477.294921875,-0.0165816229456167,1,-1,1.2810096801163826,192.57294921874927,Trend,1,macd,0,hold
2020-12-21,22803.08203125,-0.0291380769323269,1,-1,1.2890914428429392,200.00419921875073,Trend,1,macd,0,hold
2020-12-22,23783.029296875,0.0420765679457784,1,-1,1.3020825226991242,229.09687499999927,Trend,1,macd,0,hold
2020-12-23,23241.345703125,-0.0230394366630096,1,-1,1.3210036009054884,189.79736328125,Trend,1,macd,0,hold
2020-12-24,23735.94921875,0.0210579086503933,1,-1,1.3084935117324863,251.80917968749782,Trend,1,macd,0,hold
2020-12-25,24664.791015625,0.038386018170579,1,-1,1.3031358938909061,275.5280273437529,Trend,1,macd,0,hold
2020-12-26,26437.037109375,0.0693891860501813,1,-1,1.1689557617170252,354.5958007812478,Trend,1,macd,0,hold
2020-12-27,26272.294921875,-0.0062509888701238,1,-1,1.171249435150428,354.033203125,Trend,1,macd,0,hold
2020-12-28,27084.80859375,0.0304580432942412,1,-1,1.1655185872737048,438.18320312500146,Trend,1,macd,0,hold
2020-12-29,27362.4375,0.0101981764862759,1,-1,1.1652955759036434,440.4260742187507,Trend,1,macd,0,hold
2020-12-30,28840.953125,0.0526251818893512,1,-1,1.11643711854534,528.7980468749993,Trend,1,macd,0,hold
2020-12-31,29001.720703125,0.0055588022290528,1,-1,1.0635079260830762,547.1408203124993,Trend,1,macd,0,hold
2021-01-01,29374.15234375,0.0127599528482266,1,-1,1.0640052740175592,528.5248046874985,Trend,1,macd,0,hold
2021-01-02,32127.267578125,0.0895900111488064,1,-1,1.1168299971241897,649.2442382812515,Trend,1,macd,0,hold
2021-01-03,32782.0234375,0.0201751724033931,1,-1,1.064191201049997,676.7689453124985,Trend,1,macd,0,hold
2021-01-04,31971.9140625,-0.0250224673558166,1,-1,1.090641754761283,627.7418945312529,Trend,1,macd,0,hold
2021-01-05,33992.4296875,0.0612800117132047,1,-1,1.104851458631618,634.0916015624971,Trend,1,macd,0,hold
2021-01-06,36824.36328125,0.0800218282308806,1,-1,1.120053076972793,700.9600585937515,Trend,1,macd,0,hold
2021-01-07,39371.04296875,0.0668709242585274,1,-1,1.0592115101588393,811.6541015625007,Trend,1,macd,0,hold
2021-01-08,40797.609375,0.0355928898794487,1,-1,1.05573114375328,846.3888671874993,Trend,1,macd,0,hold
2021-01-09,40254.546875,-0.0134005226205133,1,-1,1.0490606035234402,838.8625976562507,Trend,1,macd,0,hold
2021-01-10,38356.44140625,-0.0483004859568667,1,-1,1.0875522597801903,777.66796875,Trend,1,macd,0,hold
2021-01-11,35566.65625,-0.0755139006037258,1,-1,1.1704533673826978,589.1813476562493,Trend,1,macd,0,hold
2021-01-12,33922.9609375,-0.0473164778588286,1,-1,1.2051764379937626,534.0807617187493,Trend,1,macd,0,hold
2021-01-13,37316.359375,0.0953397207362558,1,-1,1.2278317672773453,679.0205078125,Trend,1,macd,0,hold
2021-01-14,39187.328125,0.0489216127788524,1,-1,1.2307071897335733,726.1268554687522,Trend,1,macd,0,hold
2021-01-15,36825.3671875,-0.0621664989723079,1,-1,1.2197196732553135,519.41650390625,Trend,1,macd,0,hold
2021-01-16,36178.140625,-0.0177318471436198,1,-1,1.2010549260866816,495.2922851562471,Trend,1,macd,0,hold
2021-01-17,35791.27734375,-0.010750872199338,0,-1,1.2055803435028511,435.3234375000029,Trend,0,macd,-1,sell
2021-01-18,36630.07421875,0.0231653888592286,0,-1,1.2030146598160074,463.3818359375,Trend,0,macd,0,hold
2021-01-19,36069.8046875,-0.0154135228801926,0,-1,1.2168762973021996,361.44257812499563,Trend,0,macd,0,hold
2021-01-20,35547.75,-0.0145792169753381,0,0,1.2027664066599086,327.3014648437529,Trend,0,macd,0,hold
2021-01-21,30825.69921875,-0.1425281308183599,0,0,1.301701656282678,72.57734375000291,Trend,0,macd,0,hold
2021-01-22,33005.76171875,0.0683334114753021,0,0,1.3048651935251012,43.924707031248545,Trend,0,macd,0,hold
2021-01-23,32067.642578125,-0.0288346413942693,0,0,1.3108070730089516,-35.719042968754366,Trend,0,macd,0,hold
2021-01-24,32289.37890625,0.0068908473517431,0,0,1.3045813645769355,15.87324218750291,Trend,0,macd,0,hold
2021-01-25,32366.392578125,0.0023822686367903,0,0,1.279742893427207,-81.30185546875146,Trend,0,macd,0,hold
2021-01-26,32569.849609375,0.0062663834606839,0,0,1.2845317057419017,-212.72568359375146,Trend,0,macd,0,hold
2021-01-27,30432.546875,-0.0678743452244091,0,0,1.2963555497067845,-446.9248046875,Trend,0,macd,0,hold
2021-01-28,33466.09765625,0.0950202595471698,0,0,1.3252731394670112,-366.57558593749854,Trend,0,macd,0,hold
2021-01-29,34316.38671875,0.0250900708478179,0,0,1.3117595575949628,-296.9080078124971,Trend,0,macd,0,hold
2021-01-30,34269.5234375,-0.0013665573129015,0,0,1.3122971685353961,-204.3458984375029,Trend,0,macd,0,hold
2021-01-31,33114.359375,-0.0342894233895723,0,0,1.3170873200164122,-122.61484375000146,Trend,0,macd,0,hold
2021-02-01,33537.17578125,0.0126875420679964,0,0,1.2646654945827398,-19.289257812495634,Trend,0,macd,0,hold
2021-02-02,35510.2890625,0.0571679388794204,0,0,1.2759465918012398,-90.30351562500437,Trend,0,macd,0,hold
2021-02-03,37472.08984375,0.0537738978015389,0,0,1.3104651446390856,-85.76191406249563,Trend,0,macd,0,hold
2021-02-04,36926.06640625,-0.0146786767038231,0,0,1.2870317000672742,5.03496093749709,Trend,0,macd,0,hold
2021-02-05,38144.30859375,0.0324588533084329,0,0,1.2595986454666508,98.30839843750437,Trend,0,macd,0,hold
2021-02-06,39266.01171875,0.0289827412811311,1,0,1.2343630196103452,173.73671874999854,Trend,1,macd,1,buy
2021-02-07,38903.44140625,-0.0092765881834047,1,0,1.224462450077416,113.66835937499854,Trend,1,macd,0,hold
2021-02-08,46196.46484375,0.1718205618881232,1,-1,1.3312821879879535,506.3330078125,Trend,1,macd,0,hold
2021-02-09,46481.10546875,0.0061426193854515,1,-1,1.3135538720027984,546.6677734374971,Trend,1,macd,0,hold
2021-02-10,44918.18359375,-0.0342032034296281,1,-1,1.27520509777121,704.6242187500029,Trend,1,macd,0,hold
2021-02-11,47909.33203125,0.0644676160583937,1,-1,1.2643959726453222,745.1785156249971,Trend,1,macd,0,hold
2021-02-12,47504.8515625,-0.0084784646579245,1,-1,1.2193491267360033,771.8604492187515,Trend,1,macd,0,hold
2021-02-13,47105.515625,-0.0084417452518201,1,-1,1.2089693000633586,740.8068359375029,Trend,1,macd,0,hold
2021-02-14,48717.2890625,0.0336438799062384,1,-1,1.1823166974068036,817.5448242187485,Trend,1,macd,0,hold
2021-02-15,47945.05859375,-0.0159782359288124,1,-1,1.1850545907947838,768.7604492187529,Trend,1,macd,0,hold
2021-02-16,49199.87109375,0.0258352607407487,1,-1,1.1831304515857946,938.3662109375,Trend,1,macd,0,hold
2021-02-17,52149.0078125,0.0582141521695215,1,-1,1.1909322242978,934.1455078125,Trend,1,macd,0,hold
2021-02-18,51679.796875,-0.0090382265893042,1,-1,1.1908188273973914,868.1705078124942,Trend,1,macd,0,hold
2021-02-19,55888.1328125,0.0782851354369316,1,-1,1.200289623821236,1080.9304687500044,Trend,1,macd,0,hold
2021-02-20,56099.51953125,0.0037751835203801,1,-1,1.0178327949887176,1149.2580078124956,Trend,1,macd,0,hold
2021-02-21,57539.9453125,0.025352159710532,1,-1,0.9988818508157338,1200.1384765625044,Trend,1,macd,0,hold
2021-02-22,54207.3203125,-0.0596634472552541,1,-1,1.0176987027688207,934.8515625,Trend,1,macd,0,hold
2021-02-23,48824.42578125,-0.104585244501009,1,-1,1.0892532355479132,567.6167968750015,Trend,1,macd,0,hold
2021-02-24,49705.33203125,0.0178814957381204,1,-1,1.115230716051742,638.9632812499985,Trend,1,macd,0,hold
2021-02-25,47093.8515625,-0.0539697592520517,1,0,1.1342896979091968,447.47714843750146,Trend,1,macd,0,hold
2021-02-26,46339.76171875,-0.0161420754568873,0,0,1.0948819730513903,353.6875,Trend,0,macd,-1,sell
2021-02-27,46188.453125,-0.003270542479989,0,0,1.0482302389290525,364.2505859374942,Trend,0,macd,0,hold
2021-02-28,45137.76953125,-0.0230104765667612,0,0,1.0634082534151104,-52.934765624995634,Trend,0,macd,0,hold
2021-03-01,49631.2421875,0.0949011603271388,0,0,1.1005669818476522,157.5068359375,Trend,0,macd,0,hold
2021-03-02,48378.98828125,-0.0255549252084907,0,0,1.092248327157935,173.04023437499563,Trend,0,macd,0,hold
2021-03-03,50538.2421875,0.0436647276939014,0,0,1.0956939450294367,131.4455078125029,Trend,0,macd,0,hold
2021-03-04,48561.16796875,-0.0399061221991278,0,0,1.1000046719119572,52.815820312498545,Trend,0,macd,0,hold
2021-03-05,48927.3046875,0.0075114201765359,0,0,1.0871784006337581,91.08945312500146,Trend,0,macd,0,hold
2021-03-06,48912.3828125,-0.0003050270395783,0,0,1.0835811425403714,9.75468749999709,Trend,0,macd,0,hold
2021-03-07,51206.69140625,0.0458396233606819,0,0,1.0866576719958365,163.08164062500146,Trend,0,macd,0,hold
2021-03-08,52246.5234375,0.0201031365155021,0,0,1.093510273935198,152.33261718750146,Trend,0,macd,0,hold
2021-03-09,54824.1171875,0.0481568402532353,0,0,1.0970536007169078,133.75546875000146,Trend,0,macd,0,hold
2021-03-10,56008.55078125,0.0213741797980277,0,0,0.89965576651165,216.43769531249563,Trend,0,macd,0,hold
2021-03-11,57805.12109375,0.0315730003902977,0,0,0.9052609494002248,95.84941406250437,Trend,0,macd,0,hold
2021-03-12,57332.08984375,-0.0082168728531155,1,0,0.8933656439330385,61.628515625001455,Trend,1,macd,1,buy
2021-03-13,61243.0859375,0.0659904612617127,1,-1,0.8886821874438899,185.1570312499971,Trend,1,macd,0,hold
2021-03-14,59302.31640625,-0.0322025926592887,1,-1,0.8955559459978444,254.7498046874971,Trend,1,macd,0,hold
2021-03-15,55907.19921875,-0.0589552084168218,1,-1,0.9174488620518408,354.138671875,Trend,1,macd,0,hold
2021-03-16,56804.90234375,0.0159294715476091,1,-1,0.926662931370652,354.978515625,Trend,1,macd,0,hold
2021-03-17,58870.89453125,0.0357241870803577,1,-1,0.9358937545641098,588.8521484375015,Trend,1,macd,0,hold
2021-03-18,57858.921875,-0.0173391519166133,1,-1,0.9354742569891796,575.9580078125,Trend,1,macd,0,hold
2021-03-19,58346.65234375,0.0083943190505801,1,-1,0.9131543004411569,607.9099609375044,Trend,1,macd,0,hold
2021-03-20,58313.64453125,-0.0005658791253751,1,-1,0.9132754442074857,658.7937499999971,Trend,1,macd,0,hold
2021-03-21,57523.421875,-0.0136439041398464,1,-1,0.8687860522774383,394.60898437500146,Trend,1,macd,0,hold
2021-03-22,54529.14453125,-0.053456881044433,0,0,0.8868581686963157,307.5078125,Trend,0,macd,-1,sell
2021-03-23,54738.9453125,0.0038401154329438,0,0,0.8832634001722146,210.03515625,Trend,0,macd,0,hold
2021-03-24,52774.265625,-0.0365517577776576,0,0,0.860514953414996,210.65488281250146,Trend,0,macd,0,hold
2021-03-25,51704.16015625,-0.0204854329155564,0,0,0.7632420541029502,138.8427734375,Trend,0,macd,0,hold
2021-03-26,55137.3125,0.0642884193198935,0,0,0.7984592636041069,311.24648437499854,Trend,0,macd,0,hold
2021-03-27,55973.51171875,0.0150519089748232,0,0,0.7670264380879935,238.34101562499563,Trend,0,macd,0,hold
2021-03-28,55950.74609375,-0.0004068041327035,0,0,0.7634058546075232,185.2111328125029,Trend,0,macd,0,hold
2021-03-29,57750.19921875,0.031655029393317,0,0,0.7673922079052664,146.30410156249854,Trend,0,macd,0,hold
2021-03-30,58917.69140625,0.0200146099199841,0,0,0.7626728772010887,145.45703125,Trend,0,macd,0,hold
2021-03-31,58918.83203125,1.935944759335448e-05,0,0,0.6830211554949928,55.685546875,Trend,0,macd,0,hold
2021-04-01,59095.80859375,0.0029992328786879,0,0,0.6719118015264482,88.18593749999854,Trend,0,macd,0,hold
2021-04-02,59384.3125,0.0048700908440883,0,0,0.6670138242737438,-92.93867187499563,Trend,0,macd,0,hold
2021-04-03,57603.890625,-0.0304399811679686,0,0,0.6559665103116147,-84.92128906249854,Trend,0,macd,0,hold
2021-04-04,58758.5546875,0.0198466431323784,0,0,0.6595957058627658,142.56777343749854,Trend,0,macd,0,hold
2021-04-05,59057.87890625,0.0050812073262131,0,0,0.6641958939258973,112.64882812499854,Trend,0,macd,0,hold
2021-04-06,58192.359375,-0.0147638975496215,0,0,0.6579533818615259,-33.9267578125,Trend,0,macd,0,hold
2021-04-07,56048.9375,-0.0375288708531642,0,0,0.6786625278219003,-90.49921875000291,Trend,0,macd,0,hold
2021-04-08,58323.953125,0.0397876757042268,0,0,0.6696366641957697,-1.1349609374956344,Trend,0,macd,0,hold
2021-04-09,58245.00390625,-0.0013545498361146,0,0,0.6654728713993299,-3.432031249998545,Trend,0,macd,0,hold
2021-04-10,59793.234375,0.0262341980966649,0,0,0.6659590515481529,113.49062499999854,Trend,0,macd,0,hold
2021-04-11,60204.96484375,0.0068623043874026,0,0,0.677307130486269,283.791015625,Trend,0,macd,0,hold
2021-04-12,59893.453125,-0.0051876189981433,0,0,0.6254299013566055,257.7253906249971,Trend,0,macd,0,hold
2021-04-13,63503.45703125,0.0585271434502676,0,-1,0.666161620080453,536.4595703125015,Trend,0,macd,0,hold
2021-04-14,63109.6953125,-0.0062199381491709,1,-1,0.6160902617869376,570.2767578124985,Trend,1,macd,1,buy
2021-04-15,63314.01171875,0.0032322511169766,1,-1,0.622482585525956,408.8349609375,Trend,1,macd,0,hold
2021-04-16,61572.7890625,-0.0278866218745685,1,-1,0.6187610042750538,279.9638671875,Trend,1,macd,0,hold
2021-04-17,60683.8203125,-0.0145429261014051,1,-1,0.6170185729092484,236.65371093749854,Trend,1,macd,0,hold
2021-04-18,56216.18359375,-0.0764724310981193,1,0,0.6862217765634481,-76.70078124999418,Trend,1,macd,0,hold
2021-04-19,55724.265625,-0.0087889791177966,0,0,0.6873832374813532,-159.67128906250582,Trend,0,macd,-1,sell
2021-04-20,56473.03125,0.013347500558966,0,0,0.6886627602954559,-122.2900390625,Trend,0,macd,0,hold
2021-04-21,53906.08984375,-0.0465197455418273,0,0,0.7216286253432254,-259.4859374999942,Trend,0,macd,0,hold
2021-04-22,51762.2734375,-0.0405818837468071,0,1,0.7473757375859779,-381.1019531250058,Trend,0,macd,0,hold
2021-04-23,51093.65234375,-0.0130013026852043,0,1,0.7341378628827546,-325.51191406249563,Trend,0,macd,0,hold
2021-04-24,50050.8671875,-0.0206204371801107,0,1,0.7325983228958499,-435.38437500000146,Trend,0,macd,0,hold
2021-04-25,49004.25390625,-0.0211327232789663,0,1,0.6707667881042594,-502.68125000000146,Trend,0,macd,0,hold
2021-04-26,54021.75390625,0.0974797068019545,0,1,0.783469803452599,-208.5302734375,Trend,0,macd,0,hold
2021-04-27,55033.1171875,0.0185483191486537,0,1,0.8017137247043935,-50.791015625,Trend,0,macd,0,hold
2021-04-28,54824.703125,-0.0037942553737364,0,1,0.8091960998405106,-174.96250000000146,Trend,0,macd,0,hold
2021-04-29,53555.109375,-0.0234296738251332,0,1,0.80716101243549,-234.49472656249418,Trend,0,macd,0,hold
2021-04-30,57750.17578125,0.0754151877209619,0,0,0.8674611132443563,-102.15292968750146,Trend,0,macd,0,hold
2021-05-01,57828.05078125,0.0013475723603123,0,0,0.8720070010906265,-118.845703125,Trend,0,macd,0,hold
2021-05-02,56631.078125,-0.0209160475902243,0,0,0.8741924740598983,-163.11875000000146,Trend,0,macd,0,hold
2021-05-03,57200.29296875,0.0100011022054022,1,0,0.8730581141770625,-315.158203125,Trend,1,macd,1,buy
2021-05-04,53333.5390625,-0.0699936362237769,1,0,0.9121896332714282,-488.8078125000029,Trend,1,macd,0,hold
2021-05-05,57424.0078125,0.0738970864744768,1,0,0.9600965642157535,-294.50019531249563,Trend,1,macd,0,hold
2021-05-06,56396.515625,-0.0180550935576416,1,0,0.961958328570638,-258.8136718750029,Trend,1,macd,0,hold
2021-05-07,57356.40234375,0.0168770967814349,1,0,0.9518094531103339,-166.3708984374971,Trend,1,macd,0,hold
2021-05-08,58803.77734375,0.0249216197027896,1,0,0.9411092651604233,129.3796874999971,Trend,1,macd,0,hold
2021-05-09,58232.31640625,-0.0097656280340285,1,0,1.0421694182875856,125.40253906250291,Trend,1,macd,0,hold
2021-05-10,55859.796875,-0.0415955411597145,1,0,1.044596331726322,-30.661718750001455,Trend,1,macd,0,hold
2021-05-11,56704.57421875,0.0150099573442893,1,0,1.0518851416748285,139.92421874999854,Trend,1,macd,0,hold
2021-05-12,49150.53515625,-0.142967146773037,1,0,1.1780560003579958,-130.5869140625,Trend,1,macd,0,hold
2021-05-13,49716.19140625,0.0114429281100927,0,0,1.1410692618085738,-68.873046875,Trend,0,macd,-1,sell
2021-05-14,49880.53515625,0.0033001867597661,0,0,1.1425302261303987,-8.5166015625,Trend,0,macd,0,hold
2021-05-15,46760.1875,-0.0645987031952838,0,1,1.1575166460696553,-112.20332031249563,Trend,0,macd,0,hold
2021-05-16,46456.05859375,-0.006525257090234,0,1,1.155436967698083,-378.28476562500146,Trend,0,macd,0,hold
2021-05-17,43537.51171875,-0.0648839844864655,0,1,1.1686341254857726,-574.7802734375,Trend,0,macd,0,hold
2021-05-18,42909.40234375,-0.0145319340846282,0,1,1.1426010820404935,-595.7650390624985,Trend,0,macd,0,hold
2021-05-19,37002.44140625,-0.1481070763518866,0,1,1.218434507136816,-827.6333984375015,Trend,0,macd,0,hold
2021-05-20,40782.73828125,0.0972750161239599,0,1,1.2877592569178111,-848.3718750000044,Trend,0,macd,0,hold
2021-05-21,37304.69140625,-0.0891398168367919,0,1,1.2938681036731943,-1026.16796875,Trend,0,macd,0,hold
2021-05-22,37536.6328125,0.0061982374372439,0,1,1.2931528732294049,-954.7222656249942,Trend,0,macd,0,hold
2021-05-23,34770.58203125,-0.0765456457983329,0,1,1.3130662980808865,-1121.485546875003,Trend,0,macd,0,hold
2021-05-24,38705.98046875,0.1072224368266423,0,1,1.391890399662594,-731.3779296875,Trend,0,macd,0,hold
2021-05-25,38402.22265625,-0.0078787825810242,0,1,1.3924264000472526,-951.0892578124985,Trend,0,macd,0,hold
2021-05-26,39294.19921875,0.0229615658127685,0,1,1.3351985838101788,-855.1158203125015,Trend,0,macd,0,hold
2021-05-27,38436.96875,-0.0220571810715349,0,1,1.329467874194871,-945.9716796875,Trend,0,macd,0,hold
2021-05-28,35697.60546875,-0.0739361115014423,0,1,1.3336505656808375,-1155.30859375,Trend,0,macd,0,hold
2021-05-29,34616.06640625,-0.030765691542153,0,1,1.3334658755050173,-1180.8125,Trend,0,macd,0,hold
2021-05-30,35678.12890625,0.0302199440789862,0,1,1.3254683267115193,-1009.0833984374985,Trend,0,macd,0,hold
2021-05-31,37332.85546875,0.0453359172324649,0,1,1.340557975143939,-968.5859375,Trend,0,macd,0,hold
2021-06-01,36684.92578125,-0.0175078535731165,0,1,1.3479253625194756,-623.2804687500029,Trend,0,macd,0,hold
2021-06-02,37575.1796875,0.0239777887023138,0,1,1.3559059207613566,-607.0505859374971,Trend,0,macd,0,hold
2021-06-03,39208.765625,0.04255661695137,1,0,1.346169761625272,-533.5884765625015,Trend,1,macd,1,buy
2021-06-04,36894.40625,-0.0608403872671256,1,0,1.3005127798339913,-493.2890625,Trend,1,macd,0,hold
2021-06-05,35551.95703125,-0.0370647425747764,1,0,1.308412571311264,-545.205078125,Trend,1,macd,0,hold
2021-06-06,35862.37890625,0.0086935998501888,1,0,1.3069203062995254,-383.7566406249971,Trend,1,macd,0,hold
2021-06-07,33560.70703125,-0.066332855635343,1,0,1.3075743671515447,-467.4347656250029,Trend,1,macd,0,hold
2021-06-08,33472.6328125,-0.0026277750634577,1,0,1.3113466180936422,-176.4904296875029,Trend,1,macd,0,hold
2021-06-09,37345.12109375,0.1094741023821375,1,0,1.3621457463539266,-171.880859375,Trend,1,macd,0,hold
2021-06-10,36702.59765625,-0.0173547429931283,1,0,1.3567429877749095,-30.104687499995634,Trend,1,macd,0,hold
2021-06-11,37334.3984375,0.0170675784159861,1,0,1.2715151297382332,-10.111718749998545,Trend,1,macd,0,hold
2021-06-12,35552.515625,-0.0489041950404055,1,0,1.2741982437850778,39.0966796875,Trend,1,macd,0,hold
2021-06-13,39097.859375,0.0950568012946575,1,0,1.3171681733037697,19.593945312495634,Trend,1,macd,0,hold
2021-06-14,40218.4765625,0.0282587879663206,1,0,1.302079572185961,90.81269531250291,Trend,1,macd,0,hold
2021-06-15,40406.26953125,0.0046584533275275,1,0,1.307646509445574,55.603515625,Trend,1,macd,0,hold
2021-06-16,38347.0625,-0.052307031596144,1,0,1.2923011440731653,-4.49531250000291,Trend,1,macd,0,hold
2021-06-17,38053.50390625,-0.0076847607876689,1,0,1.2922527310672598,117.794921875,Trend,1,macd,0,hold
2021-06-18,35787.24609375,-0.0614015913917366,1,0,1.1705635696119248,58.558984374998545,Trend,1,macd,0,hold
2021-06-19,35615.87109375,-0.0048002198172942,1,0,1.1028263638895701,-3.1128906249941792,Trend,1,macd,0,hold
