date,price,log_return,trade,trade_action,position
2018-06-07,7678.240234375,0.003164613319278,0,hold,-1
2018-06-08,7624.919921875,-0.0069685643656459,0,hold,-1
2018-06-09,7531.97998046875,-0.012263867528105,0,hold,-1
2018-06-10,6786.02001953125,-0.1042933363808614,1,buy,0
2018-06-11,6906.919921875,0.0176591797958727,0,hold,0
2018-06-12,6582.35986328125,-0.0481304733993832,0,hold,0
2018-06-13,6349.89990234375,-0.0359542735067479,0,hold,0
2018-06-14,6675.35009765625,0.0499826026280632,0,hold,0
2018-06-15,6456.580078125,-0.0333218740560114,0,hold,0
2018-06-16,6550.16015625,0.0143897227421342,0,hold,0
2018-06-17,6499.27001953125,-0.0077996347766615,0,hold,0
2018-06-18,6734.81982421875,0.0356011914394617,0,hold,0
2018-06-19,6769.93994140625,0.005201158253766,0,hold,0
2018-06-20,6776.5498046875,0.0009758784644155,0,hold,0
2018-06-21,6729.740234375,-0.0069315493146011,0,hold,0
2018-06-22,6083.68994140625,-0.1009251346030766,1,buy,1
2018-06-23,6162.47998046875,0.012867880610642,0,hold,1
2018-06-24,6173.22998046875,0.0017429078270061,0,hold,1
2018-06-25,6249.18017578125,0.012228084684466,0,hold,1
2018-06-26,6093.669921875,-0.0251997686174921,0,hold,1
2018-06-27,6157.1298828125,0.0103602262003075,0,hold,1
2018-06-28,5903.43994140625,-0.0420755189266736,0,hold,1
2018-06-29,6218.2998046875,0.0519613041625011,0,hold,1
2018-06-30,6404.0,0.0294262690462982,-1,sell,0
2018-07-01,6385.81982421875,-0.0028429154242541,-1,sell,-1
2018-07-02,6614.18017578125,0.0351359760539769,0,hold,-1
2018-07-03,6529.58984375,-0.0128717255128673,0,hold,-1
2018-07-04,6597.5498046875,0.0103542081397762,0,hold,-1
2018-07-05,6639.14013671875,0.0062841192296037,0,hold,-1
2018-07-06,6673.5,0.0051620023113655,0,hold,-1
2018-07-07,6856.93017578125,0.0271153854076005,0,hold,-1
2018-07-08,6773.8798828125,-0.0121858231927575,0,hold,-1
2018-07-09,6741.75,-0.0047544870074306,0,hold,-1
2018-07-10,6329.9501953125,-0.0630271670534492,0,hold,-1
2018-07-11,6394.7099609375,0.010178711879892,0,hold,-1
2018-07-12,6228.81005859375,-0.0262857672405937,0,hold,-1
2018-07-13,6238.0498046875,0.0014822895078412,0,hold,-1
2018-07-14,6276.1201171875,0.006084371585678,0,hold,-1
2018-07-15,6359.64013671875,0.0132198196554178,0,hold,-1
2018-07-16,6741.75,0.058347741665214,0,hold,-1
2018-07-17,7321.0400390625,0.0824328645802096,0,hold,-1
2018-07-18,7370.77978515625,0.0067711061974909,0,hold,-1
2018-07-19,7466.85986328125,0.0129510384875582,0,hold,-1
2018-07-20,7354.1298828125,-0.0152125001623814,0,hold,-1
2018-07-21,7419.2900390625,0.0088213262920607,0,hold,-1
2018-07-22,7418.490234375,-0.0001078065146585,0,hold,-1
2018-07-23,7711.10986328125,0.038686564334449,0,hold,-1
2018-07-24,8424.26953125,0.0884546416030793,0,hold,-1
2018-07-25,8181.39013671875,-0.0292546904172209,0,hold,-1
2018-07-26,7951.580078125,-0.0284914186569741,0,hold,-1
2018-07-27,8165.009765625,0.0264872615735241,0,hold,-1
2018-07-28,8192.150390625,0.0033185039026142,0,hold,-1
2018-07-29,8218.4599609375,0.0032064124721471,0,hold,-1
2018-07-30,8180.47998046875,-0.0046320126192523,0,hold,-1
2018-07-31,7780.43994140625,-0.0501379418819975,0,hold,-1
2018-08-01,7624.91015625,-0.0201923446929571,0,hold,-1
2018-08-02,7567.14990234375,-0.0076040421112573,0,hold,-1
2018-08-03,7434.39013671875,-0.0176999469742459,1,buy,0
2018-08-04,7032.85009765625,-0.0555245075925294,1,buy,1
2018-08-05,7068.47998046875,0.0050534181440378,0,hold,1
2018-08-06,6951.7998046875,-0.0166448703488103,0,hold,1
2018-08-07,6753.1201171875,-0.0289959530864015,0,hold,1
2018-08-08,6305.7998046875,-0.0685348238477206,0,hold,1
2018-08-09,6568.22998046875,0.0407745730135646,0,hold,1
2018-08-10,6184.7099609375,-0.0601642760359631,0,hold,1
2018-08-11,6295.72998046875,0.0177915119243644,0,hold,1
2018-08-12,6322.68994140625,0.0042731185247361,0,hold,1
2018-08-13,6297.56982421875,-0.0039809244546156,0,hold,1
2018-08-14,6199.7099609375,-0.0156613063294785,0,hold,1
2018-08-15,6308.52001953125,0.017398593339543,0,hold,1
2018-08-16,6334.72998046875,0.0041460856161689,0,hold,1
2018-08-17,6580.6298828125,0.0380832782083369,0,hold,1
2018-08-18,6423.759765625,-0.0241268880663549,0,hold,1
2018-08-19,6506.06982421875,0.0127319807138013,0,hold,1
2018-08-20,6308.52978515625,-0.0308329084674427,0,hold,1
2018-08-21,6488.759765625,0.0281687613599322,0,hold,1
2018-08-22,6376.7099609375,-0.017419128922693,0,hold,1
2018-08-23,6534.8798828125,0.0245016820682412,-1,sell,0
2018-08-24,6719.9599609375,0.0279282300110973,-1,sell,-1
2018-08-25,6763.18994140625,0.0064124672521687,0,hold,-1
2018-08-26,6707.259765625,-0.0083041766839804,0,hold,-1
2018-08-27,6884.64013671875,0.0261023761987215,0,hold,-1
2018-08-28,7096.27978515625,0.0302778097129148,0,hold,-1
2018-08-29,7047.16015625,-0.0069459518470845,0,hold,-1
2018-08-30,6978.22998046875,-0.0098294207999831,0,hold,-1
2018-08-31,7037.580078125,0.0084690720192528,0,hold,-1
2018-09-01,7193.25,0.0218787141185394,0,hold,-1
2018-09-02,7272.72021484375,0.0109873051220225,0,hold,-1
2018-09-03,7260.06005859375,-0.0017422900799939,0,hold,-1
2018-09-04,7361.66015625,0.0138973706767095,0,hold,-1
2018-09-05,6792.830078125,-0.0804178163774724,0,hold,-1
2018-09-06,6529.169921875,-0.0395878380572585,0,hold,-1
2018-09-07,6467.06982421875,-0.009556698168818,0,hold,-1
2018-09-08,6225.97998046875,-0.0379922628673897,1,buy,0
2018-09-09,6300.85986328125,0.0119552537773746,0,hold,0
2018-09-10,6329.7001953125,0.0045667622053647,1,buy,1
2018-09-11,6321.2001953125,-0.0013437780737511,0,hold,1
2018-09-12,6351.7998046875,0.0048291121030605,0,hold,1
2018-09-13,6517.31005859375,0.0257235165548658,0,hold,1
2018-09-14,6512.7099609375,-0.0007060768656483,0,hold,1
2018-09-15,6543.2001953125,0.0046707260452189,0,hold,1
2018-09-16,6517.18017578125,-0.0039845782769374,0,hold,1
2018-09-17,6281.2001953125,-0.0368807178879445,0,hold,1
2018-09-18,6371.2998046875,0.0142424236164181,0,hold,1
2018-09-19,6398.5400390625,0.0042663457062144,0,hold,1
2018-09-20,6519.669921875,0.0187539037316855,0,hold,1
2018-09-21,6734.9501953125,0.0324866657518854,0,hold,1
2018-09-22,6721.97998046875,-0.0019276638417005,0,hold,1
2018-09-23,6710.6298828125,-0.0016899322578373,0,hold,1
2018-09-24,6595.41015625,-0.0173188425931498,0,hold,1
2018-09-25,6446.47021484375,-0.0228412487397253,0,hold,1
2018-09-26,6495.0,0.0074999226253362,-1,sell,0
2018-09-27,6676.75,0.0275986920872466,-1,sell,-1
2018-09-28,6644.1298828125,-0.0048976017617436,0,hold,-1
2018-09-29,6601.9599609375,-0.0063671717222923,0,hold,-1
2018-09-30,6625.56005859375,0.0035683367196754,0,hold,-1
2018-10-01,6589.6201171875,-0.0054392039359131,0,hold,-1
2018-10-02,6556.10009765625,-0.00509977264563,0,hold,-1
2018-10-03,6502.58984375,-0.0081953938174571,0,hold,-1
2018-10-04,6576.68994140625,0.0113310353009688,0,hold,-1
2018-10-05,6622.47998046875,0.0069383488553248,0,hold,-1
2018-10-06,6588.31005859375,-0.0051730438488455,0,hold,-1
2018-10-07,6602.9501953125,0.0022196730938345,0,hold,-1
2018-10-08,6652.22998046875,0.007435585416514,0,hold,-1
2018-10-09,6642.64013671875,-0.0014426384505712,0,hold,-1
2018-10-10,6585.52978515625,-0.0086347101279356,0,hold,-1
2018-10-11,6256.240234375,-0.051295382144624,1,buy,0
2018-10-12,6274.580078125,0.0029271598167849,1,buy,1
2018-10-13,6285.990234375,0.0018168218647266,0,hold,1
2018-10-14,6290.93017578125,0.0007855566385387,0,hold,1
2018-10-15,6596.5400390625,0.0474363336055331,-1,sell,0
2018-10-16,6596.10986328125,-6.521446177784128e-05,0,hold,0
2018-10-17,6544.43017578125,-0.0078657275570915,0,hold,0
2018-10-18,6476.7099609375,-0.0104016736956893,0,hold,0
2018-10-19,6465.41015625,-0.0017462065653074,0,hold,0
2018-10-20,6489.18994140625,0.0036712537146421,0,hold,0
2018-10-21,6482.35009765625,-0.0010545924945415,0,hold,0
2018-10-22,6487.16015625,0.0007417487199009,0,hold,0
2018-10-23,6475.740234375,-0.0017619397642864,0,hold,0
2018-10-24,6495.83984375,0.003099024997765,0,hold,0
2018-10-25,6476.2900390625,-0.0030141263870882,0,hold,0
2018-10-26,6474.75,-0.0002378247716189,0,hold,0
2018-10-27,6480.3798828125,0.0008691357350833,0,hold,0
2018-10-28,6486.39013671875,0.000927024128232,0,hold,0
2018-10-29,6332.6298828125,-0.0239905434703131,0,hold,0
2018-10-30,6334.27001953125,0.000258964188643,0,hold,0
2018-10-31,6317.60986328125,-0.0026336269445917,0,hold,0
2018-11-01,6377.77978515625,0.0094790902963469,0,hold,0
2018-11-02,6388.43994140625,0.0016700572222643,0,hold,0
2018-11-03,6361.259765625,-0.0042636638636379,0,hold,0
2018-11-04,6376.1298828125,0.0023348777659298,0,hold,0
2018-11-05,6419.66015625,0.0068038692776419,0,hold,0
2018-11-06,6461.009765625,0.0064204349103652,0,hold,0
2018-11-07,6530.14013671875,0.0106427874574748,0,hold,0
2018-11-08,6453.72021484375,-0.0117716614744147,0,hold,0
2018-11-09,6385.6201171875,-0.0106081363243139,0,hold,0
2018-11-10,6409.22021484375,0.0036890064757095,0,hold,0
2018-11-11,6411.27001953125,0.0003197700973196,0,hold,0
2018-11-12,6371.27001953125,-0.0062585574452049,0,hold,0
2018-11-13,6359.490234375,-0.0018506025222676,0,hold,0
2018-11-14,5738.35009765625,-0.1027764927317368,1,buy,1
2018-11-15,5648.02978515625,-0.0158649558272752,0,hold,1
2018-11-16,5575.5498046875,-0.012915841594389,0,hold,1
2018-11-17,5554.330078125,-0.0038131143366994,0,hold,1
2018-11-18,5623.5400390625,0.0123835479690322,0,hold,1
2018-11-19,4871.490234375,-0.143561472553913,0,hold,1
2018-11-20,4451.8701171875,-0.0900756342861113,0,hold,1
2018-11-21,4602.169921875,0.0332036554650955,0,hold,1
2018-11-22,4365.93994140625,-0.0526944123593162,0,hold,1
2018-11-23,4347.10986328125,-0.004322277012643,0,hold,1
2018-11-24,3880.760009765625,-0.1134802117849073,0,hold,1
2018-11-25,4009.969970703125,0.032752739428719,0,hold,1
2018-11-26,3779.1298828125,-0.0592899592860954,0,hold,1
2018-11-27,3820.719970703125,0.0109450854639127,0,hold,1
2018-11-28,4257.419921875,0.1082244457923707,0,hold,1
2018-11-29,4278.8466796875,0.0050201812602043,0,hold,1
2018-11-30,4017.2685546875,-0.0630812982355588,0,hold,1
2018-12-01,4214.671875,0.0479695337659371,0,hold,1
2018-12-02,4139.8779296875,-0.0179054396287115,0,hold,1
2018-12-03,3894.130859375,-0.0611957900479335,0,hold,1
2018-12-04,3956.893798828125,0.0159888114610901,0,hold,1
2018-12-05,3753.994873046875,-0.0526387508002778,0,hold,1
2018-12-06,3521.101806640625,-0.0640466185509077,0,hold,1
2018-12-07,3419.937255859375,-0.0291517492154856,0,hold,1
2018-12-08,3476.11474609375,0.0162930131511017,0,hold,1
2018-12-09,3614.234375,0.0389648242144488,-1,sell,0
2018-12-10,3502.656005859375,-0.0313585025072566,-1,sell,-1
2018-12-11,3424.588134765625,-0.0225403276644775,0,hold,-1
2018-12-12,3486.9501953125,0.0180462727697097,0,hold,-1
2018-12-13,3313.67724609375,-0.0509689614081473,0,hold,-1
2018-12-14,3242.48486328125,-0.0217185542488331,0,hold,-1
2018-12-15,3236.76171875,-0.0017666084928983,0,hold,-1
2018-12-16,3252.839111328125,0.0049548272354996,0,hold,-1
2018-12-17,3545.86474609375,0.086253876539591,0,hold,-1
2018-12-18,3696.05908203125,0.0414850747947293,0,hold,-1
2018-12-19,3745.95068359375,0.0134082998010747,0,hold,-1
2018-12-20,4134.44140625,0.0986767913217259,0,hold,-1
2018-12-21,3896.543701171875,-0.0592623004400808,0,hold,-1
2018-12-22,4014.1826171875,0.0297438146709696,0,hold,-1
2018-12-23,3998.980224609375,-0.0037943596349006,0,hold,-1
2018-12-24,4078.59912109375,0.0197141920154173,0,hold,-1
2018-12-25,3815.49072265625,-0.0666842905276868,0,hold,-1
2018-12-26,3857.297607421875,0.0108975503306629,0,hold,-1
2018-12-27,3654.83349609375,-0.0539162995271533,0,hold,-1
2018-12-28,3923.918701171875,0.0710402860729298,0,hold,-1
2018-12-29,3820.40869140625,-0.0267334189578212,0,hold,-1
2018-12-30,3865.95263671875,0.0118507252994727,0,hold,-1
2018-12-31,3742.700439453125,-0.0324007359607558,0,hold,-1
2019-01-01,3843.52001953125,0.0265812249520003,0,hold,-1
2019-01-02,3943.409423828125,0.025657066653891,0,hold,-1
2019-01-03,3836.7412109375,-0.027422321806192,0,hold,-1
2019-01-04,3857.717529296875,0.0054523316149208,0,hold,-1
2019-01-05,3845.194580078125,-0.0032514872489332,0,hold,-1
2019-01-06,4076.632568359375,0.0584470890549057,0,hold,-1
2019-01-07,4025.248291015625,-0.0126847005573856,0,hold,-1
2019-01-08,4030.847900390625,0.0013901547706836,1,buy,0
2019-01-09,4035.29638671875,0.0011030020343775,1,buy,1
2019-01-10,3678.924560546875,-0.0924592824929815,0,hold,1
2019-01-11,3687.365478515625,0.0022917701090901,0,hold,1
2019-01-12,3661.301025390625,-0.0070936849314874,0,hold,1
2019-01-13,3552.953125,-0.0300394317908952,0,hold,1
2019-01-14,3706.05224609375,0.0421881015929448,0,hold,1
2019-01-15,3630.67529296875,-0.0205485633725479,0,hold,1
2019-01-16,3655.0068359375,0.0066793014015464,0,hold,1
2019-01-17,3678.56396484375,0.0064244855803284,0,hold,1
2019-01-18,3657.83935546875,-0.0056498160197321,0,hold,1
2019-01-19,3728.568359375,0.0191517090587386,0,hold,1
2019-01-20,3601.013671875,-0.0348089607689146,0,hold,1
2019-01-21,3576.032470703125,-0.0069614439036554,0,hold,1
2019-01-22,3604.5771484375,0.0079505305564709,0,hold,1
2019-01-23,3585.123046875,-0.005411671839448,0,hold,1
2019-01-24,3600.865478515625,0.0043814311055097,0,hold,1
2019-01-25,3599.765869140625,-0.0003054202695449,0,hold,1
2019-01-26,3602.46044921875,0.0007482631299659,0,hold,1
2019-01-27,3583.9658203125,-0.0051471118032038,0,hold,1
2019-01-28,3470.450439453125,-0.0321855631491495,0,hold,1
2019-01-29,3448.116943359375,-0.0064561266610713,0,hold,1
2019-01-30,3486.181640625,0.010978782970954,-1,sell,0
2019-01-31,3457.792724609375,-0.008176606850343,0,hold,0
2019-02-01,3487.9453125,0.008682382533651,0,hold,0
2019-02-02,3521.060791015625,0.0094494781257734,-1,sell,-1
2019-02-03,3464.013427734375,-0.0163344382344475,0,hold,-1
2019-02-04,3459.154052734375,-0.0014038013125416,0,hold,-1
2019-02-05,3466.357421875,0.0020802425249583,0,hold,-1
2019-02-06,3413.767822265625,-0.0152876937500929,1,buy,0
2019-02-07,3399.4716796875,-0.004196583300843,0,hold,0
2019-02-08,3666.7802734375,0.0756939360941569,-1,sell,-1
2019-02-09,3671.20361328125,0.0012056010064354,0,hold,-1
2019-02-10,3690.188232421875,0.0051578999263515,0,hold,-1
2019-02-11,3648.4306640625,-0.0113803481619821,0,hold,-1
2019-02-12,3653.528564453125,0.0013963105132088,0,hold,-1
2019-02-13,3632.070556640625,-0.005890543660869,0,hold,-1
2019-02-14,3616.880859375,-0.0041908735831722,0,hold,-1
2019-02-15,3620.810791015625,0.001085962822589,0,hold,-1
2019-02-16,3629.78759765625,0.0024761573448381,0,hold,-1
2019-02-17,3673.836181640625,0.0120622637191248,0,hold,-1
2019-02-18,3915.71435546875,0.0637613818317888,0,hold,-1
2019-02-19,3947.094482421875,0.0079819551019106,0,hold,-1
2019-02-20,3999.820556640625,0.0132697650984953,0,hold,-1
2019-02-21,3954.1181640625,-0.0114918902823277,0,hold,-1
2019-02-22,4005.526611328125,0.0129174513564714,0,hold,-1
2019-02-23,4142.52685546875,0.0336308928630514,0,hold,-1
2019-02-24,3810.427490234375,-0.0835645682052934,0,hold,-1
2019-02-25,3882.6962890625,0.0187884471459767,0,hold,-1
2019-02-26,3854.35791015625,-0.0073253992798098,0,hold,-1
2019-02-27,3851.04736328125,-0.0008592791582579,0,hold,-1
2019-02-28,3854.785400390625,0.0009701838898456,1,buy,0
2019-03-01,3859.583740234375,0.0012440007407169,0,hold,0
2019-03-02,3864.4150390625,0.0012509840035555,0,hold,0
2019-03-03,3847.17578125,-0.0044710065489127,0,hold,0
2019-03-04,3761.55712890625,-0.0225063140968968,1,buy,1
2019-03-05,3896.375,0.0352136320131541,0,hold,1
2019-03-06,3903.942626953125,0.0019403387629408,0,hold,1
2019-03-07,3911.484375,0.0019299650258204,0,hold,1
2019-03-08,3901.131591796875,-0.0026502747112911,0,hold,1
2019-03-09,3963.313720703125,0.0158138107108478,0,hold,1
2019-03-10,3951.599853515625,-0.0029599503848159,0,hold,1
2019-03-11,3905.227294921875,-0.011804535394846,0,hold,1
2019-03-12,3909.15625,0.0010055701480762,0,hold,1
2019-03-13,3906.71728515625,-0.0006241055237,0,hold,1
2019-03-14,3924.369140625,0.004508157464902,0,hold,1
2019-03-15,3960.9111328125,0.0092684730316987,0,hold,1
2019-03-16,4048.725830078125,0.0219281389164555,-1,sell,0
2019-03-17,4025.22900390625,-0.0058204171286504,0,hold,0
2019-03-18,4032.50732421875,0.0018065426803688,0,hold,0
2019-03-19,4071.190185546875,0.0095470382739586,0,hold,0
2019-03-20,4087.476318359375,0.0039923569462326,0,hold,0
2019-03-21,4029.326904296875,-0.0143284017903384,0,hold,0
