date,price,log_return,bollinger_trade,bollinger_trade_action,bollinger_position,macd_trade,macd_trade_action,macd_position,trend_strength,position,trade,asset_ret,trade_size
2020-02-11,10208.23633,0.035052447,0,hold,-1,0,hold,1,0.427108010237155,1,0.0,0.035674025311429824,0.0
2020-02-12,10326.05469,0.011475405,0,hold,-1,0,hold,1,0.5613491972677274,1,0.0,0.011541500038920072,0.0
2020-02-13,10214.37988,-0.010873763,0,hold,-1,0,hold,1,0.5065322900311012,1,0.0,-0.010814857499074515,0.0
2020-02-14,10312.11621,0.009523015,0,hold,-1,0,hold,1,0.5535418010730012,1,0.0,0.009568503536016904,0.0
2020-02-15,9889.424805,-0.04185355,0,hold,-1,0,hold,1,0.34877265703817695,1,0.0,-0.04098978293030697,0.0
2020-02-16,9934.433594,0.004540879,0,hold,-1,0,hold,1,0.29801380842047115,1,0.0,0.004551203926161929,0.0
2020-02-17,9690.142578,-0.024897723,1,buy,0,-1,sell,0,0.10253159462846566,0,-1.0,-0.02459033156631507,1.0
2020-02-18,10141.99609,0.045575692,0,hold,0,0,hold,0,0.22652755684082287,0,0.0,0.04663022327719557,0.0
2020-02-19,9633.386719,-0.051449984,0,hold,0,0,hold,0,0.031414070987607165,0,0.0,-0.05014884313567114,0.0
2020-02-20,9608.475586,-0.002589266,0,hold,0,0,hold,0,0.06741489000091325,0,0.0,-0.0025859164307052707,0.0
2020-02-21,9686.441406,0.008081532,0,hold,0,0,hold,0,0.07601662472681528,0,0.0,0.00811427570400447,0.0
2020-02-22,9663.181641,-0.002404158,0,hold,0,0,hold,0,0.08309822600133569,0,0.0,-0.002401270396948152,0.0
2020-02-23,9924.515625,0.026685065,0,hold,0,0,hold,0,0.15591222711535513,0,0.0,0.027044300077231798,0.0
2020-02-24,9650.174805,-0.028031992,0,hold,0,0,hold,0,0.11148105969754286,0,0.0,-0.027642741506591073,0.0
2020-02-25,9341.705078,-0.032487238,1,buy,1,0,hold,0,-0.06651780797967811,1,1.0,-0.03196519578486534,1.0
2020-02-26,8820.522461,-0.057407688,0,hold,1,0,hold,0,-0.20252530731105925,0,-1.0,-0.055790951721158666,1.0
2020-02-27,8784.494141,-0.004092966,0,hold,1,0,hold,0,-0.22680299457608444,0,0.0,-0.00408460158219659,0.0
2020-02-28,8672.455078,-0.012836218,0,hold,1,0,hold,0,-0.26489182544748013,0,0.0,-0.012754184953812753,0.0
2020-02-29,8599.508789,-0.008446836,0,hold,1,0,hold,0,-0.3508830139702614,0,0.0,-0.0084112616720321,0.0
2020-03-01,8562.454102,-0.004318241,0,hold,1,0,hold,0,-0.3155833846776821,0,0.0,-0.004308930650480658,0.0
2020-03-02,8869.669922,0.03525074,0,hold,1,0,hold,0,-0.3299861867412051,0,0.0,0.035879412180234604,0.0
2020-03-03,8787.786133,-0.009274765,0,hold,1,0,hold,0,-0.3826065611702638,0,0.0,-0.009231886836836845,0.0
2020-03-04,8755.246094,-0.003709744,0,hold,1,0,hold,0,-0.37021052022567,0,0.0,-0.0037028710653078667,0.0
2020-03-05,9078.762695,0.036284842,0,hold,1,0,hold,0,-0.2959710389481382,0,0.0,0.03695117162060191,0.0
2020-03-06,9122.545898,0.004811004,0,hold,1,0,hold,0,-0.20243702820641102,0,0.0,0.0048225958173919725,0.0
2020-03-07,8909.954102,-0.023579831,0,hold,1,0,hold,0,-0.25898048258027634,0,0.0,-0.023303998508421686,0.0
2020-03-08,8108.116211,-0.094303529,0,hold,1,0,hold,0,-0.35052042787186133,0,0.0,-0.08999349287557079,0.0
2020-03-09,7923.644531,-0.023014293,0,hold,1,0,hold,0,-0.5224589605371694,0,0.0,-0.02275148446315234,0.0
2020-03-10,7909.729492,-0.001757685,0,hold,1,0,hold,0,-0.4594840995580237,0,0.0,-0.001756141248583143,0.0
2020-03-11,7911.430176,0.000214988,0,hold,1,0,hold,0,-0.45520656397360876,0,0.0,0.00021501165137438605,0.0
2020-03-12,4970.788086,-0.464730175,0,hold,1,0,hold,0,-0.7154952815243214,0,0.0,-0.3716953856106434,0.0
2020-03-13,5563.707031,0.112686222,0,hold,1,0,hold,0,-0.5725192893075273,0,0.0,0.11928067234850137,0.0
2020-03-14,5200.366211,-0.06753557,0,hold,1,0,hold,0,-0.6504924620222182,0,0.0,-0.06530552704797876,0.0
2020-03-15,5392.314941,0.036245733,0,hold,1,0,hold,0,-0.593014395600191,0,0.0,0.036910617870330675,0.0
2020-03-16,5014.47998,-0.072645058,0,hold,1,0,hold,0,-0.5969086045959779,0,0.0,-0.07006915677850423,0.0
2020-03-17,5225.629395,0.041245526,0,hold,1,0,hold,0,-0.518043902822459,0,0.0,0.04210793857830897,0.0
2020-03-18,5238.438477,0.002448204,0,hold,1,0,hold,0,-0.5127217413270457,0,0.0,0.0024512036793606917,0.0
2020-03-19,6191.192871,0.167104324,0,hold,1,0,hold,0,-0.31987988708242043,0,0.0,0.1818775572497766,0.0
2020-03-20,6198.77832,0.00122445,0,hold,1,0,hold,0,-0.3121279326197686,0,0.0,0.001225199918343911,0.0
2020-03-21,6185.066406,-0.002214485,0,hold,1,0,hold,0,-0.3100339677628173,0,0.0,-0.002212034903032345,0.0
2020-03-22,5830.254883,-0.059077024,0,hold,1,0,hold,0,-0.3939235730966639,0,0.0,-0.05736583889476199,0.0
2020-03-23,6416.314941,0.095783238,0,hold,1,0,hold,0,-0.28850280141399365,0,0.0,0.10052048662723956,0.0
2020-03-24,6734.803711,0.048444709,-1,sell,0,0,hold,0,-0.23753497992633166,0,0.0,0.04963733434667761,0.0
2020-03-25,6681.062988,-0.00801156,0,hold,0,1,buy,1,-0.291120862027586,1,1.0,-0.007979552976759341,1.0
2020-03-26,6716.44043,0.005281211,0,hold,0,0,hold,1,-0.29243992625262544,1,0.0,0.005295181629561441,0.0
2020-03-27,6469.79834,-0.037413377,0,hold,0,0,hold,1,-0.29535609446613414,1,0.0,-0.0367221436072499,0.0
2020-03-28,6242.193848,-0.035813241,0,hold,0,0,hold,1,-0.24272134610342838,1,0.0,-0.035179534204770935,0.0
2020-03-29,5922.042969,-0.052650213,0,hold,0,0,hold,1,-0.2558549903092569,1,0.0,-0.05128819879609736,0.0
2020-03-30,6429.841797,0.082268449,0,hold,0,0,hold,1,-0.17793375138641312,0,-1.0,0.08574723801535455,1.0
2020-03-31,6438.644531,0.001368107,0,hold,0,0,hold,1,-0.1769287573697893,0,0.0,0.0013690436371400772,0.0
2020-04-01,6606.776367,0.025777803,0,hold,0,0,hold,1,0.29468435961473705,1,1.0,0.026112924108560476,1.0
2020-04-02,6793.624512,0.027888756,0,hold,0,0,hold,1,0.23902350067364506,1,0.0,0.02828128797173801,0.0
2020-04-03,6733.387207,-0.008906284,0,hold,0,0,hold,1,0.31657708852053773,1,0.0,-0.00886674041133706,0.0
2020-04-04,6867.527344,0.019725804,0,hold,0,0,hold,1,0.3083199604628454,1,0.0,0.019921643130896838,0.0
2020-04-05,6791.129395,-0.011186861,0,hold,0,0,hold,1,0.39628665000150604,1,0.0,-0.011124520540387373,0.0
2020-04-06,7271.78125,0.068384016,0,hold,0,0,hold,1,0.43051996152442906,1,0.0,0.0707764242209672,0.0
2020-04-07,7176.414551,-0.013201383,0,hold,0,0,hold,1,0.4007972168492889,1,0.0,-0.013114627038595228,0.0
2020-04-08,7334.098633,0.021734626,0,hold,0,0,hold,1,0.2828811574627758,1,0.0,0.021972543653853815,0.0
2020-04-09,7302.089355,-0.004373998,0,hold,0,0,hold,1,0.2714401500165644,1,0.0,-0.004364446076028039,0.0
2020-04-10,6865.493164,-0.061652646,0,hold,0,0,hold,1,0.1516257468341768,0,-1.0,-0.05979058455386421,1.0
2020-04-11,6859.083008,-0.000934114,0,hold,0,0,hold,1,0.24856086342691064,1,1.0,-0.0009336774280999105,1.0
2020-04-12,6971.091797,0.016198094,0,hold,0,0,hold,1,0.15136793399781542,0,-1.0,0.01632999467557994,1.0
2020-04-13,6845.037598,-0.018247903,0,hold,0,0,hold,1,0.03174341384514332,0,0.0,-0.018082418460512506,0.0
2020-04-14,6842.427734,-0.000381351,0,hold,0,0,hold,1,0.047161672845128844,0,0.0,-0.00038127825634770574,0.0
2020-04-15,6642.109863,-0.029712937,0,hold,0,0,hold,1,-0.020725310464685478,0,0.0,-0.029275847518947296,0.0
2020-04-16,7116.804199,0.069029113,0,hold,0,0,hold,1,0.16961678037431016,0,0.0,0.07146740204408464,0.0
2020-04-17,7096.18457,-0.002901521,0,hold,0,0,hold,1,0.23672444625989858,1,1.0,-0.002897315764693542,1.0
2020-04-18,7257.665039,0.022500902,0,hold,0,0,hold,1,0.3872647581179881,1,0.0,0.02275595672675701,0.0
2020-04-19,7189.424805,-0.009446988,0,hold,0,0,hold,1,0.2524117117802178,1,0.0,-0.009402505300713515,0.0
2020-04-20,6881.958496,-0.043707893,0,hold,0,0,hold,1,0.13401409034657497,0,-1.0,-0.04276646843655241,1.0
2020-04-21,6880.323242,-0.000237643,0,hold,0,0,hold,1,0.0870761088783467,0,0.0,-0.00023761462684646073,0.0
2020-04-22,7117.20752,0.033849812,0,hold,0,0,hold,1,0.10138884938645121,0,0.0,0.03442923677683796,0.0
2020-04-23,7429.724609,0.042973347,0,hold,0,0,hold,1,0.202201202784378,1,1.0,0.04391007120725354,1.0
2020-04-24,7550.900879,0.016178084,0,hold,0,0,hold,1,0.19918660129401483,0,-1.0,0.016309658349006995,1.0
2020-04-25,7569.936035,0.00251774,0,hold,0,0,hold,1,0.23086300115581568,1,1.0,0.0025209119156812676,1.0
2020-04-26,7679.867188,0.014417636,0,hold,0,0,hold,1,0.13590464180285508,0,-1.0,0.014522071585774121,1.0
2020-04-27,7795.601074,0.014957356,0,hold,0,0,hold,1,0.2048181015355992,1,1.0,0.015069777011357255,1.0
2020-04-28,7807.058594,0.001468663,0,hold,0,0,hold,1,0.1644004272491325,0,-1.0,0.0014697417032041304,1.0
2020-04-29,8801.038086,0.119841406,-1,sell,-1,0,hold,1,0.39046835779434036,1,1.0,0.12731805199514046,1.0
2020-04-30,8658.553711,-0.016321978,0,hold,-1,0,hold,1,0.5058374955368927,1,0.0,-0.01618949646708756,0.0
2020-05-01,8864.766602,0.02353691,0,hold,-1,0,hold,1,0.5356289678702093,1,0.0,0.023816089601433443,0.0
2020-05-02,8988.59668,0.013872127,0,hold,-1,0,hold,1,0.5370903463478228,1,0.0,0.01396879168505838,0.0
2020-05-03,8897.46875,-0.010189912,0,hold,-1,0,hold,1,0.5515161912511788,1,0.0,-0.010138170978653882,0.0
2020-05-04,8912.654297,0.001705272,0,hold,-1,0,hold,1,0.5544245173903958,1,0.0,0.0017067266462722497,0.0
2020-05-05,9003.070313,0.010093567,0,hold,-1,0,hold,1,0.6514597543253287,1,0.0,0.010144678901147897,0.0
2020-05-06,9268.761719,0.029084126,0,hold,-1,0,hold,1,0.6301292438570193,1,0.0,0.02951119970887639,0.0
2020-05-07,9951.518555,0.071075367,0,hold,-1,0,hold,1,0.7003101245011667,1,0.0,0.07366214136246696,0.0
2020-05-08,9842.666016,-0.010998547,0,hold,-1,0,hold,1,0.6422978230073395,1,0.0,-0.010938284282785204,0.0
2020-05-09,9593.896484,-0.025599498,0,hold,-1,0,hold,1,0.5717930069230217,1,0.0,-0.025274608687890554,0.0
2020-05-10,8756.430664,-0.09133875,0,hold,-1,0,hold,1,0.3958638928288446,1,0.0,-0.08729152137472673,0.0
2020-05-11,8601.795898,-0.017817357,0,hold,-1,0,hold,1,0.3521731675838309,1,0.0,-0.01765956608732633,0.0
2020-05-12,8804.477539,0.023289396,0,hold,-1,0,hold,1,0.3476083426687752,1,0.0,0.02356271218282746,0.0
2020-05-13,9269.987305,0.051521607,0,hold,-1,0,hold,1,0.36754293210360794,1,0.0,0.052871935210010435,0.0
2020-05-14,9733.72168,0.048814308,0,hold,-1,-1,sell,0,0.40804273027317,0,-1.0,0.05002535167981015,1.0
2020-05-15,9328.197266,-0.042554541,0,hold,-1,1,buy,1,0.3065319677214777,1,1.0,-0.04166180494283467,1.0
2020-05-16,9377.013672,0.005219563,0,hold,-1,-1,sell,0,0.2990637510180335,0,-1.0,0.005233209012198925,1.0
2020-05-17,9670.739258,0.030843415,0,hold,-1,0,hold,0,0.32037997929973633,0,0.0,0.03132400103852606,0.0
2020-05-18,9726.575195,0.005757095,0,hold,-1,0,hold,0,0.32549431828653663,0,0.0,0.005773698939696814,0.0
2020-05-19,9729.038086,0.00025318,0,hold,-1,0,hold,0,0.18916697978694055,-1,-1.0,0.000253212559469862,1.0
2020-05-20,9522.981445,-0.021407054,0,hold,-1,0,hold,0,0.17395393646071988,-1,0.0,-0.021179549219415117,0.0
2020-05-21,9081.761719,-0.047439781,1,buy,0,0,hold,0,0.041695368545233064,0,1.0,-0.04633209972614827,1.0
2020-05-22,9182.577148,0.011039705,0,hold,0,0,hold,0,0.03743869237841406,0,0.0,0.011100867003489334,0.0
2020-05-23,9209.287109,0.002904543,0,hold,0,0,hold,0,0.06093933388495828,0,0.0,0.0029087652158541477,0.0
2020-05-24,8790.368164,-0.046555848,0,hold,0,0,hold,0,-0.02215088274467561,0,0.0,-0.045488748482019004,0.0
2020-05-25,8906.93457,0.013173543,0,hold,0,0,hold,0,-0.017331907861950623,0,0.0,0.013260696688152995,0.0
2020-05-26,8835.052734,-0.008103064,0,hold,0,0,hold,0,-0.08102258372396333,0,0.0,-0.008070322672191654,0.0
2020-05-27,9181.017578,0.038410971,0,hold,0,0,hold,0,-0.1536041320536448,0,0.0,0.039158209284775536,0.0
2020-05-28,9525.750977,0.036860715,0,hold,0,0,hold,0,-0.06034145660121992,0,0.0,0.03754849569464569,0.0
2020-05-29,9439.124023,-0.009135579,0,hold,0,0,hold,0,-0.030407845836786282,0,0.0,-0.009093976339415222,0.0
2020-05-30,9700.414063,0.02730539,0,hold,0,0,hold,0,0.20913691990359737,0,0.0,0.02768159835206352,0.0
2020-05-31,9461.058594,-0.024984293,0,hold,0,0,hold,0,0.18685998733290446,0,0.0,-0.024674768256848556,0.0
2020-06-01,10167.26855,0.071989316,-1,sell,-1,0,hold,0,0.267111322547891,0,0.0,0.07464386241597354,0.0
2020-06-02,9529.803711,-0.064749475,0,hold,-1,0,hold,0,0.04926443687548189,-1,-1.0,-0.06269774776431969,1.0
2020-06-03,9656.717773,0.013229695,0,hold,-1,0,hold,0,-0.015597011326830348,-1,0.0,0.013317594553758472,0.0
2020-06-04,9800.636719,0.014793539,0,hold,-1,0,hold,0,0.10104601389511404,-1,0.0,0.014903505454243904,0.0
2020-06-05,9665.533203,-0.013881075,0,hold,-1,0,hold,0,0.060590747734562286,-1,0.0,-0.013785177419960992,0.0
2020-06-06,9653.679688,-0.001227122,0,hold,-1,0,hold,0,-0.0038080219174157566,-1,0.0,-0.0012263694874403708,0.0
2020-06-07,9758.852539,0.010835668,0,hold,-1,0,hold,0,0.00712643675085122,-1,0.0,0.010894586768891212,0.0
2020-06-08,9771.489258,0.00129406,0,hold,-1,0,hold,0,0.009351685370624519,-1,0.0,0.0012948980373972407,0.0
2020-06-09,9795.700195,0.002474648,0,hold,-1,0,hold,0,0.06258507683534101,-1,0.0,0.002477712082646688,0.0
2020-06-10,9870.094727,0.007565917,0,hold,-1,0,hold,0,0.19754040217165003,-1,0.0,0.007594610953689074,0.0
2020-06-11,9321.78125,-0.057155719,1,buy,0,0,hold,0,0.03136469957390801,0,1.0,-0.055553010600806974,1.0
2020-06-12,9480.84375,0.016919584,0,hold,0,0,hold,0,0.059413865302707425,0,0.0,0.01706353064227928,0.0
2020-06-13,9475.277344,-0.000587294,0,hold,0,0,hold,0,0.16475088800260076,0,0.0,-0.0005871213730317404,0.0
2020-06-14,9386.788086,-0.009382844,0,hold,0,0,hold,0,0.11621081397885769,0,0.0,-0.00933896231080067,0.0
2020-06-15,9450.702148,0.006785862,0,hold,0,0,hold,0,0.1493860937148152,0,0.0,0.006808938415827859,0.0
2020-06-16,9538.024414,0.009197339,0,hold,0,0,hold,0,0.09242766919468028,0,0.0,0.009239764901328495,0.0
2020-06-17,9480.254883,-0.006075177,0,hold,0,0,hold,0,-0.012724080805335446,0,0.0,-0.006056760655299365,0.0
2020-06-18,9411.84082,-0.007242644,0,hold,0,0,hold,0,-0.007669472035666122,0,0.0,-0.007216479287142419,0.0
2020-06-19,9288.018555,-0.013243316,0,hold,0,0,hold,0,-0.12058668447033637,0,0.0,-0.013156009261958479,0.0
2020-06-20,9332.34082,0.004760633,0,hold,0,0,hold,0,-0.039914023161534765,0,0.0,0.004771982822551424,0.0
2020-06-21,9303.629883,-0.003081241,0,hold,0,0,hold,0,-0.3390305733971152,0,0.0,-0.0030764989785274643,0.0
2020-06-22,9648.717773,0.036420399,0,hold,0,0,hold,0,0.05273350869422043,0,0.0,0.03709174745123511,0.0
2020-06-23,9629.658203,-0.001977301,0,hold,0,0,hold,0,-0.012602578597670269,0,0.0,-0.001975347444956199,0.0
2020-06-24,9313.610352,-0.033370923,0,hold,0,0,hold,0,-0.20999083363749538,0,0.0,-0.03282025637229158,0.0
2020-06-25,9264.813477,-0.005253081,0,hold,0,0,hold,0,-0.17945611727302344,0,0.0,-0.005239308190461478,0.0
2020-06-26,9162.917969,-0.011059044,0,hold,0,0,hold,0,-0.2112611521555628,0,0.0,-0.010998117582502465,0.0
2020-06-27,9045.390625,-0.012909379,0,hold,0,0,hold,0,-0.305503482879375,0,0.0,-0.012826410145503786,0.0
2020-06-28,9143.582031,0.010796911,0,hold,0,0,hold,0,-0.2593673071192952,0,0.0,0.010855408027223845,0.0
2020-06-29,9190.854492,0.005156697,0,hold,0,0,hold,0,-0.2474838531514334,0,0.0,0.0051700155190526065,0.0
2020-06-30,9137.993164,-0.005768118,0,hold,0,0,hold,0,-0.302215686666117,0,0.0,-0.005751513969241118,0.0
2020-07-01,9228.325195,0.009836785,0,hold,0,0,hold,0,-0.04757326607124192,0,0.0,0.009885324860591016,0.0
2020-07-02,9123.410156,-0.011433925,0,hold,0,0,hold,0,-0.18710682063927175,0,0.0,-0.011368806016593735,0.0
2020-07-03,9087.303711,-0.003965412,0,hold,0,0,hold,0,-0.19989795958298137,0,0.0,-0.003957560208586508,0.0
2020-07-04,9132.488281,0.004959954,0,hold,0,0,hold,0,-0.13401454939688878,0,0.0,0.004972274663308962,0.0
2020-07-05,9073.942383,-0.006431365,0,hold,0,0,hold,0,-0.19911354168928938,0,0.0,-0.006410727963572005,0.0
2020-07-06,9375.474609,0.032690364,0,hold,0,0,hold,0,-0.07716965060383475,0,0.0,0.033230564320633205,0.0
2020-07-07,9252.277344,-0.013227475,0,hold,0,0,hold,0,-0.1049705773085434,0,0.0,-0.013140376368972029,0.0
2020-07-08,9428.333008,0.018849585,0,hold,0,0,hold,0,0.007235114016705078,0,0.0,0.01902835998687058,0.0
2020-07-09,9277.967773,-0.016076773,0,hold,0,1,buy,1,-0.004358520368028283,0,0.0,-0.01594823123795197,0.0
2020-07-10,9278.807617,9.05e-05,0,hold,0,0,hold,1,-0.023660818706207523,0,0.0,9.052025406308672e-05,0.0
2020-07-11,9240.34668,-0.004153645,0,hold,0,0,hold,1,-0.027850146756881192,0,0.0,-0.004145030114595105,0.0
2020-07-12,9276.5,0.003904916,0,hold,0,0,hold,1,-0.1895838816048005,0,0.0,0.003912550172846974,0.0
2020-07-13,9243.614258,-0.003551358,0,hold,0,0,hold,1,-0.1952510572691951,0,0.0,-0.0035450592357031407,0.0
2020-07-14,9243.213867,-4.33e-05,0,hold,0,0,hold,1,-0.04236873763522242,0,0.0,-4.331541633217917e-05,0.0
2020-07-15,9192.836914,-0.005465062,0,hold,0,0,hold,1,-0.0432785641323287,0,0.0,-0.0054501555113699585,0.0
2020-07-16,9132.227539,-0.006614939,0,hold,0,0,hold,1,-0.01892352634381958,0,0.0,-0.006593108913712675,0.0
2020-07-17,9151.392578,0.002096417,0,hold,0,0,hold,1,0.06958014484283136,0,0.0,0.002098616018726629,0.0
2020-07-18,9159.040039,0.000835312,0,hold,0,-1,sell,0,0.010787863820553677,0,0.0,0.0008356609045909735,0.0
2020-07-19,9185.817383,0.002919332,0,hold,0,0,hold,0,-0.003566316781792343,0,0.0,0.0029235972204488814,0.0
2020-07-20,9164.231445,-0.002352686,0,hold,0,0,hold,0,0.01899759862802918,0,0.0,-0.0023499202193969504,0.0
2020-07-21,9374.887695,0.022726572,0,hold,0,0,hold,0,0.09761326218080178,0,0.0,0.022986788500953148,0.0
2020-07-22,9525.363281,0.015923467,-1,sell,-1,1,buy,1,0.2598238805452968,1,1.0,0.016050921450531552,1.0
2020-07-23,9581.072266,0.005831453,0,hold,-1,0,hold,1,0.3151799970834474,1,0.0,0.005848489276111923,0.0
2020-07-24,9536.892578,-0.004621806,0,hold,-1,0,hold,1,0.25830311242981996,1,0.0,-0.004611142341215513,0.0
2020-07-25,9677.113281,0.014595935,0,hold,-1,0,hold,1,0.3661586321400838,1,0.0,0.014702976032619386,0.0
2020-07-26,9905.166992,0.023292897,0,hold,-1,0,hold,1,0.336565757690808,1,0.0,0.023566295482740696,0.0
2020-07-27,10990.87305,0.104008666,0,hold,-1,0,hold,1,0.6854784926739723,1,0.0,0.10961007107471077,0.0
2020-07-28,10912.82324,-0.007126663,0,hold,-1,0,hold,1,0.6088172284081187,1,0.0,-0.0071013294071302635,0.0
2020-07-29,11100.46777,0.017048707,0,hold,-1,0,hold,1,0.7361858603950496,1,0.0,0.01719486569820039,0.0
2020-07-30,11111.21387,0.000967607,0,hold,-1,0,hold,1,0.7372373213809953,1,0.0,0.0009680763209856114,0.0
2020-07-31,11323.4668,0.018922423,0,hold,-1,0,hold,1,0.7833352087796277,1,0.0,0.019102587033544394,0.0
2020-08-01,11759.59277,0.037792034,0,hold,-1,0,hold,1,0.8116622382290465,1,0.0,0.03851523369150511,0.0
2020-08-02,11053.61426,-0.061911857,0,hold,-1,0,hold,1,0.48494768887504974,1,0.0,-0.06003426511511756,0.0
2020-08-03,11246.34863,0.017286053,0,hold,-1,0,hold,1,0.5103924264861235,1,0.0,0.017436321321384618,0.0
2020-08-04,11205.89258,-0.003603747,0,hold,-1,0,hold,1,0.5142200944928629,1,0.0,-0.0035972608827083974,0.0
2020-08-05,11747.02246,0.047160038,0,hold,-1,0,hold,1,0.5949077303700832,1,0.0,0.04828976149260922,0.0
2020-08-06,11779.77344,0.002784144,0,hold,-1,0,hold,1,0.5961560198696179,1,0.0,0.0027880239534334716,0.0
2020-08-07,11601.47266,-0.015251902,0,hold,-1,0,hold,1,0.533336476753484,1,0.0,-0.015136180751537553,0.0
2020-08-08,11754.0459,0.01306547,0,hold,-1,0,hold,1,0.5458126166153977,1,0.0,0.013151195927569415,0.0
2020-08-09,11675.73926,-0.006684392,0,hold,-1,0,hold,1,0.5274004700442539,1,0.0,-0.006662100919650027,0.0
2020-08-10,11878.11133,0.017184201,0,hold,-1,0,hold,1,0.5265768916250944,1,0.0,0.017332698640616817,0.0
2020-08-11,11410.52539,-0.040161113,0,hold,-1,0,hold,1,0.3717625431354265,1,0.0,-0.039365344119905554,0.0
2020-08-12,11584.93457,0.015169301,0,hold,-1,0,hold,1,0.3861320970748692,1,0.0,0.015284938601762166,0.0
2020-08-13,11784.1377,0.017048854,0,hold,-1,0,hold,1,0.42047017125441755,1,0.0,0.017195015543363557,0.0
2020-08-14,11768.87109,-0.001296361,0,hold,-1,0,hold,1,0.40074702633755355,1,0.0,-0.0012955220304323722,0.0
2020-08-15,11865.69824,0.008193734,0,hold,-1,0,hold,1,0.38529273836300426,1,0.0,0.008227394901306528,0.0
2020-08-16,11892.80371,0.00228175,0,hold,-1,-1,sell,0,0.22381416731202664,0,-1.0,0.0022843552441462744,1.0
2020-08-17,12254.40234,0.02995176,0,hold,-1,0,hold,0,0.31102819194548004,0,0.0,0.030404826214019742,0.0
2020-08-18,11991.2334,-0.021709415,0,hold,-1,0,hold,0,0.20295908723963144,0,0.0,-0.021475461038273802,0.0
2020-08-19,11758.2832,-0.019617887,0,hold,-1,0,hold,0,0.14032872791625958,-1,-1.0,-0.019426708848816143,1.0
2020-08-20,11878.37207,0.010161328,0,hold,-1,0,hold,0,0.12279565063042615,-1,0.0,0.010213129583407143,0.0
2020-08-21,11592.48926,-0.024361863,1,buy,0,0,hold,0,-0.03825026061305391,0,1.0,-0.024067507594077164,1.0
2020-08-22,11681.8252,0.007676821,0,hold,0,0,hold,0,0.16743152740138462,0,0.0,0.007706363835785712,0.0
2020-08-23,11664.84766,-0.001454386,0,hold,0,0,hold,0,0.11702043854077203,0,0.0,-0.001453329399244918,0.0
2020-08-24,11774.5957,0.009364459,0,hold,0,0,hold,0,0.15599789382328666,0,0.0,0.009408441772997822,0.0
2020-08-25,11366.13477,-0.035306004,0,hold,0,0,hold,0,-0.10842502511213568,0,0.0,-0.03469001742454725,0.0
2020-08-26,11488.36328,0.010696335,0,hold,0,0,hold,0,-0.08089354840703028,0,0.0,0.010753744564300893,0.0
2020-08-27,11323.39746,-0.014463478,0,hold,0,0,hold,0,-0.07747865353528678,0,0.0,-0.014359384011401133,0.0
2020-08-28,11542.5,0.019164719,0,hold,0,0,hold,0,-0.05786923360139869,0,0.0,0.019349540698715417,0.0
2020-08-29,11506.86523,-0.003092041,0,hold,0,0,hold,0,-0.04674179140024683,0,0.0,-0.0030872661901668597,0.0
2020-08-30,11711.50586,0.017627931,0,hold,0,0,hold,0,-0.04608495122229909,0,0.0,0.01778422062913121,0.0
2020-08-31,11680.82031,-0.002623558,0,hold,0,0,hold,0,0.08504436765926718,0,0.0,-0.0026201199373349082,0.0
2020-09-01,11970.47852,0.024495288,0,hold,0,0,hold,0,0.11706100021931223,0,0.0,0.024797762683843594,0.0
2020-09-02,11414.03418,-0.047599828,0,hold,0,0,hold,0,-0.10137679665791163,0,0.0,-0.04648471981051594,0.0
2020-09-03,10245.29688,-0.108024908,1,buy,1,0,hold,0,-0.31713101666092336,0,0.0,-0.10239476083293109,0.0
2020-09-04,10511.81348,0.025680959,0,hold,1,0,hold,0,-0.272196093149362,0,0.0,0.026013555597424576,0.0
2020-09-05,10169.56738,-0.033100047,0,hold,1,0,hold,0,-0.32581069836657756,0,0.0,-0.03255823561283355,0.0
2020-09-06,10280.35156,0.010834788,0,hold,1,0,hold,0,-0.3918121800285325,0,0.0,0.01089369644355509,0.0
2020-09-07,10369.56348,0.008640468,0,hold,1,0,hold,0,-0.33338191585520344,0,0.0,0.008677905563766686,0.0
2020-09-08,10131.5166,-0.023223906,0,hold,1,0,hold,0,-0.3340796488028739,0,0.0,-0.02295630673934601,0.0
2020-09-09,10242.34766,0.010879836,0,hold,1,0,hold,0,-0.33662086299672134,0,0.0,0.010939236875948,0.0
2020-09-10,10363.13867,0.011724295,0,hold,1,0,hold,0,-0.26183984147535433,0,0.0,0.011793293296587848,0.0
2020-09-11,10400.91504,0.003638635,0,hold,1,0,hold,0,-0.2758508425659217,0,0.0,0.0036452633900729836,0.0
2020-09-12,10442.1709,0.003958714,0,hold,1,0,hold,0,-0.26194042237698684,0,0.0,0.003966560619074189,0.0
2020-09-13,10323.75586,-0.011404868,0,hold,1,0,hold,0,-0.3102449340444184,0,0.0,-0.011340078718688695,0.0
2020-09-14,10680.83789,0.034003651,0,hold,1,0,hold,0,-0.14817054532059667,1,1.0,0.03458838380550411,1.0
2020-09-15,10796.95117,0.010812511,0,hold,1,0,hold,0,-0.1496906620008566,1,0.0,0.010871177073917604,0.0
2020-09-16,10974.90527,0.016347532,-1,sell,0,0,hold,0,-0.07523696553670584,0,-1.0,0.0164818843021588,1.0
2020-09-17,10948.99023,-0.002364092,0,hold,0,0,hold,0,-0.1337113085916154,0,0.0,-0.002361299652475224,0.0
2020-09-18,10944.58594,-0.000402337,0,hold,0,1,buy,1,-0.1275730098832063,0,0.0,-0.0004022553593966416,0.0
